
Navy,102.537,104.77,0.438364,18-6,18,24,52.2,47.6,38.1,26.8,17.5,18.2,30.6,26.4,65.3223,52.5,50.6,34.5,29.1,0,0,59.2,51,33.1,44.1,65.3223,,,,2026,,,,-3.65384,74.2,
"Saint Francis",99.4076,120.485,0.098733,6-16,6,22,48.2,58.9,27.2,37.5,18.1,18.7,26.1,34.4,69.5153,46,58.7,34.6,39.4,0,0,54.7,60.1,38.7,41.7,69.5153,,,,2026,,,,-12.0152,70.6,
"Santa Clara",121.34,100.615,0.896028,20-5,20,25,54.8,50.3,26.7,39.8,16.7,21.3,37.8,31.2,69.6492,58.1,52.1,33.9,31.5,0,0,56.3,58.6,44.7,37,69.6492,,,,2026,,,,1.50664,72.6,
"Loyola Marymount",104.624,104.481,0.503929,12-13,12,25,51.4,48,31,33.6,18.4,16.7,26.9,32.7,67.8434,50.5,46.4,35.1,33.9,0,0,51.7,50.2,41.9,36.1,67.8434,,,,2026,,,,-6.97762,68.2,
Delaware,101.863,112.012,0.251192,6-16,6,22,52.3,50.5,27.8,29.8,18.5,14.2,21.6,29.7,63.0123,50.9,49.5,36,34.6,0,0,54.1,59.1,44.8,43.4,63.0123,,,,2026,,,,-12.4276,74.8,
"Miami OH",117.468,107.59,0.733056,23-0,23,23,59.9,50.8,39.1,32.8,15,18.7,25.4,27.6,70.2569,63.1,51.8,37.4,32.7,0,0,53.1,48.3,45.7,38,70.2569,,,,2026,,,,2.51665,77.3,
"New Mexico",115.498,98.6983,0.859074,18-5,18,23,53.3,48.4,36.2,31.9,15.7,19.8,29.1,28,70.0625,54,52,34.9,29.7,0,0,52.1,51.1,43.3,48.5,70.0625,,,,2026,,,,1.18062,75.1,
"Coppin St.",93.4314,126.397,0.0300238,3-21,3,24,45.2,58.2,37.4,45.2,22.6,16.9,29.8,36.2,69.116,44.2,56.6,31.4,40.1,0,0,52.7,64.3,35.6,44.7,69.116,,,,2026,,,,-16.847,68,
Temple,111.984,109.558,0.562644,14-8,14,22,50.7,50.3,43.8,32.1,14,16.1,30,31.4,65.0522,49.8,51.3,34.8,32.5,0,0,51.1,50.3,36.5,37.6,65.0522,,,,2026,,,,-4.28138,75.3,
Monmouth,102.541,106.89,0.382793,12-12,12,24,48.6,49.7,34.1,31.7,16.8,19.9,30.9,33.7,66.17,47.6,48.5,33.8,34.3,0,0,55.1,49.9,32.5,38.9,66.17,,,,2026,,,,-8.43643,73.6,
Southern,104.228,112.42,0.295231,9-13,9,22,47.9,54.7,39.7,44.1,17.3,19,31.4,32.4,70.154,47.1,54,33,37.1,0,0,48.3,53.1,32,41.2,70.154,,,,2026,,,,-7.73248,68.3,
"Southern Miss",102.857,109.159,0.335403,12-13,12,25,48.5,52.3,43.2,41,18.2,17.8,30.9,28.2,68.0004,51.5,50.3,27.5,36.8,0,0,44.4,49.9,29.8,41.4,68.0004,,,,2026,,,,-9.0546,73.8,
California,114.2,101.539,0.794342,17-6,17,23,53.1,47.9,39.7,34.7,14.8,15.9,25.8,31,67.0732,50.4,50.5,37.8,29.4,0,0,55.8,55.9,42.8,41.3,67.0732,,,,2026,,,,0.870225,77.5,
"Georgia St.",101.06,110.479,0.264103,9-15,9,24,44.5,50.1,36.5,34.2,16.8,16.6,27.7,34.1,67.789,42.5,50.7,31.2,32.8,0,0,52.9,52.9,46.1,39.6,67.789,,,,2026,,,,-11.2533,79.3,
"Miami FL",119.045,102.014,0.855139,17-5,17,22,56.7,50.1,39.2,32,16.3,19.2,37.3,26.1,68.9064,59.3,48.1,34.3,35.4,0,0,56.6,53.7,32.8,39.8,68.9064,,,,2026,,,,0.894671,68.8,
Georgia,120.528,102.21,0.869414,16-6,16,22,53.7,47.7,39.4,29.1,14.4,19.5,36.1,35.4,73.7837,58.4,47.6,31.7,31.9,0,0,47,47.7,43.1,35.6,73.7837,,,,2026,,,,1.07396,75.6,
"North Dakota",107.325,115.763,0.295186,14-12,14,26,49.2,56.9,37.7,46.6,14.4,20.2,28.6,31.9,67.5126,49.3,57.2,32.8,37.6,0,0,41.9,58.8,39.9,42.6,67.5126,,,,2026,,,,-7.56076,67.9,
Princeton,104.852,109.589,0.375618,8-14,8,22,49.2,51.3,34.1,34.3,16.7,14.6,27.2,28.2,64.3692,48.2,54.9,33.6,30.7,0,0,55.1,50,46.3,40.4,64.3692,,,,2026,,,,-9.86377,74.2,
"Saint Louis",124.47,99.3817,0.930123,22-1,22,23,61,43,35.2,37.4,16.8,15.9,33.3,26,71.3413,60.2,43.7,41.3,28,0,0,60.3,48.2,44.9,40.1,71.3413,,,,2026,,,,3.37973,73.6,
"Arizona St.",117.661,105.823,0.771959,12-11,12,23,52,53.2,40.4,35.4,16.2,19,30.2,34.2,69.3746,52.2,53.3,34.5,35.3,0,0,53.3,54.1,38.8,40.5,69.3746,,,,2026,,,,-1.43264,74.2,
"Purdue Fort Wayne",105.658,112.364,0.330101,14-10,14,24,52.4,56.1,27.9,27,14,19.8,21.6,35.8,68.0104,53.4,54.6,34.2,38.7,0,0,51.7,53.9,47.4,44.1,68.0104,,,,2026,,,,-5.33965,72.5,
Iona,102.32,107.799,0.354374,14-10,14,24,51.9,49,27.2,27.4,16.9,16.9,26.2,32.5,69.7214,50.3,51.6,35.9,29.8,0,0,53.7,56.1,44.8,38.7,69.7214,,,,2026,,,,-6.88232,69.6,
Stetson,101.604,117.44,0.158992,8-16,8,24,50.5,56.3,33.1,29.7,18.7,15.5,26.3,31.5,66.8852,51.3,59.4,33,34.6,0,0,57.8,55.1,44.9,41.6,66.8852,,,,2026,,,,-11.8076,69,
Marshall,110.205,110.612,0.489394,15-8,15,23,54.3,47.9,29.7,41.3,17.6,17,33.4,33.1,68.9897,53.6,47.6,36.7,32.2,0,0,59.1,49.7,44.8,40.4,68.9897,,,,2026,,,,-4.60831,73,
"Eastern Michigan",103.133,106.412,0.410983,9-14,9,23,49.6,50.4,31.2,33.6,17.7,16.8,28.7,29,65.7394,49.5,51,33.1,32.8,0,0,48.8,52.3,32.3,36,65.7394,,,,2026,,,,-8.77939,72.8,
Niagara,98.4376,116.719,0.123575,6-17,6,23,49.6,53.5,25.1,35.1,18.4,16.6,24.4,32.2,62.1772,49,53.8,33.6,35.3,0,0,58.4,51.6,40.3,41,62.1772,,,,2026,,,,-13.8395,70.2,
Campbell,110.471,113.727,0.417255,11-13,11,24,50.3,56.4,45,37.7,18.2,17.5,32.8,31.6,70.4992,51.8,56.3,31.9,37.7,0,0,43.7,50.8,38.1,29.6,70.4992,,,,2026,,,,-7.27656,71.5,
Mercer,113.482,112.226,0.531943,15-9,15,24,53.1,53.1,38.3,29.2,15.5,17.6,34.4,33.3,70.0423,54.1,51,34.5,37.2,0,0,48.4,49.3,41.2,43,70.0423,,,,2026,,,,-4.71428,74.9,
Lindenwood,102.2,109.153,0.319322,15-10,15,25,48.5,49.6,39.5,35.3,19,18.6,33.8,32.3,72.6066,50.4,50.2,29.6,32.2,0,0,49.8,47.3,31,33.4,72.6066,,,,2026,,,,-6.31496,67.7,
"St. Bonaventure",112.839,113.196,0.490928,13-10,13,23,52.4,54,29.9,34.4,16.5,18.1,34.7,30.1,66.7189,51.4,54,36.3,36.1,0,0,55.7,57,31.8,39.2,66.7189,,,,2026,,,,-5.32367,75.8,
"Oregon St.",106.921,109.355,0.435664,13-12,13,25,49.7,50,44.3,36.5,17.8,15.8,25.6,32.4,65.4915,48.4,50.9,34.1,32.6,0,0,59.2,54.8,44.6,41.3,65.4915,,,,2026,,,,-6.64174,77.3,
Lipscomb,107.951,110.665,0.429105,15-9,15,24,53.8,53.2,26.7,30.8,15.9,18,25.4,29.8,69.7567,53.4,53.7,36.2,35,0,0,61.7,46.9,46.1,40.5,69.7567,,,,2026,,,,-4.38003,76.5,
"Kennesaw St.",109.29,108.808,0.512708,14-8,14,22,49.9,47.6,45.9,47.2,17.4,15.6,36.9,30.7,72.2551,50.3,45.1,32.9,34.4,0,0,51.5,47.7,43.1,37.4,72.2551,,,,2026,,,,-4.71475,70.9,
"James Madison",108.864,115.276,0.341153,11-13,11,24,52.8,49.7,35.9,42.7,17.5,12.9,30.5,31.5,65.3983,51.6,48.8,36.2,34.1,0,0,51.9,49.4,45.7,38.6,65.3983,,,,2026,,,,-8.96061,68.9,
Georgetown,113.757,104.084,0.735353,13-10,13,23,49.6,49.1,39.8,34.6,14.5,16.5,32.3,30.8,66.1158,49.5,48.1,33,33.8,0,0,57.2,51.3,34.4,40.4,66.1158,,,,2026,,,,-2.24692,74.4,
"USC Upstate",98.8069,110.469,0.217028,10-14,10,24,48,50.6,33.9,37.5,17.6,16.1,28.1,31.3,67.872,48,50.2,32,34.3,0,0,44.5,44.9,35.3,35.1,67.872,,,,2026,,,,-9.99333,66.9,
"Morgan St.",98.2857,121.862,0.0778008,9-13,9,22,45.4,54.6,42.6,56.2,18.9,16.9,30.1,34.4,70.0789,45.4,57.4,30.4,33,0,0,51.1,60.1,34.1,35.4,70.0789,,,,2026,,,,-10.2578,73.1,
"New Hampshire",99.7106,111.074,0.224242,8-13,8,21,46.9,51.5,28,39.4,16.8,16.2,25.6,29.3,67.422,47,52.3,31.2,33.3,0,0,44.3,47.8,40.7,35.1,67.422,,,,2026,,,,-8.70042,68.5,
"Iowa St.",126.522,93.9304,0.96849,20-2,20,22,59,48.3,36.3,26.5,15.3,22.8,37.8,28.3,67.9746,57.3,49,41.2,31.6,0,0,59.6,54.8,37.1,42,67.9746,,,,2026,,,,5.52669,68.6,
"Alcorn St.",97.8498,117.25,0.111048,4-17,4,21,47.8,57.7,26.1,40,21.1,17.9,28.3,37,68.6934,45.5,60.8,34.7,35,0,0,47.8,55.1,34.9,37.6,68.6934,,,,2026,,,,-11.5515,68.3,
Purdue,130.016,98.1669,0.961996,18-4,18,22,58.8,50.3,27.6,23.9,13.8,16.3,36,26.8,65.118,59.1,51.4,38.8,32.7,0,0,64.5,54.2,39,45.8,65.118,,,,2026,,,,5.45826,74.5,
Drake,109.388,112.608,0.417366,12-12,12,24,52.3,52.4,36,33.9,14.6,14.9,26.3,29.2,66.6698,51.6,51,35.3,36.1,0,0,51.8,54.3,45.3,43.3,66.6698,,,,2026,,,,-7.82809,71.6,
Marquette,111.521,104.64,0.675334,8-15,8,23,49.4,52.1,34,31.5,15.6,19.1,31.4,33.7,69.4846,51.1,52.8,31.4,33.9,0,0,57.6,58.6,41.1,37.6,69.4846,,,,2026,,,,-6.55974,66.9,
"Holy Cross",100.279,116.859,0.14683,8-16,8,24,49.8,55,29.5,28.2,16.1,14.8,21.5,28.5,64.8625,50.3,58,32.8,33.7,0,0,43.5,52.6,38.7,40.1,64.8625,,,,2026,,,,-12.6147,74,
Houston,127.753,93.1047,0.974376,20-2,20,22,52.6,46.1,25.9,38.7,12.7,23.1,37.5,31.8,63.4868,53.8,45.1,34,31.6,0,0,54.4,53.7,41.8,42.9,63.4868,,,,2026,,,,5.80175,77.9,
Hampton,100.201,110.603,0.243088,11-13,11,24,45.5,51.1,39.3,45.3,17.6,18,33.7,30.5,64.9878,46.9,52.7,28.6,32,0,0,47.3,50.6,36.1,35.3,64.9878,,,,2026,,,,-9.91384,72.4,
"Western Michigan",108.406,118.571,0.262935,8-14,8,22,50.5,53.9,32.2,37.2,17.7,13.8,31.5,31,67.645,49.9,55.1,34.4,35,0,0,49.7,56.9,36.6,47.3,67.645,,,,2026,,,,-9.72395,71.9,
"New Mexico St.",110.777,111.755,0.474744,11-11,11,22,49.6,49,33.8,46.3,15.8,15.4,33.5,30.2,65.7828,48.7,49.5,34,32.2,0,0,50.8,49.5,39.9,41.5,65.7828,,,,2026,,,,-7.69089,73.6,
"Ball St.",99.6842,111.995,0.207646,7-15,7,22,46,55.2,33.2,29.1,16.3,19.3,26.6,32.4,63.5904,47.1,55,29.7,37,0,0,52.5,55.2,40.3,42.5,63.5904,,,,2026,,,,-11.4025,71.1,
Milwaukee,105.304,114.29,0.280539,9-16,9,25,49.3,55.3,30.7,36.2,15.2,16.1,33.5,30.4,67.9147,50.6,55.8,31.5,36.3,0,0,46.8,55.3,38.3,39.5,67.9147,,,,2026,,,,-10.4621,68,
Portland,107.428,108.024,0.484121,11-14,11,25,51.4,53,35.3,35.3,19.3,17.4,28.5,32.5,69.1973,54.4,52.3,30.6,35.9,0,0,61.9,64.3,35.9,45.1,69.1973,,,,2026,,,,-7.67788,73,
Albany,102.198,115.725,0.193171,8-16,8,24,49.9,53.6,24.9,34.6,18.6,16.1,31.8,33.4,65.5074,52,53.6,31,35.8,0,0,50,57.2,38.2,41.3,65.5074,,,,2026,,,,-12.6558,64.8,
"Tarleton St.",105.316,107.262,0.447574,11-12,11,23,48.5,55.8,42.2,46.7,20,24.2,31.6,34.1,70.4781,48.9,57.1,31.6,36,0,0,42.6,55.5,25.1,41.3,70.4781,,,,2026,,,,-7.35204,76.4,
"San Francisco",113.942,107.071,0.671544,14-11,14,25,51.7,49.3,40.1,31,16.1,13.7,32.5,27.8,65.3092,50.6,49.3,35.4,32.8,0,0,55.4,50.3,45.7,35.9,65.3092,,,,2026,,,,-4.47735,70.7,
Bucknell,99.5991,113.704,0.178996,8-16,8,24,48.6,55.6,32,36,19.4,17.9,27.1,31.1,66.2627,49,54.4,32,38,0,0,55.9,60.6,43.3,45.1,66.2627,,,,2026,,,,-11.8217,77.3,
Connecticut,122.642,91.5545,0.966492,22-1,22,23,55.8,44,31.6,40.8,16.3,19.1,35.6,28.9,65.0032,56.5,44.6,36.4,28.5,0,0,63.9,44.8,38.4,34.5,65.0032,,,,2026,,,,7.88088,70.6,
"New Haven",95.2018,112.01,0.133562,10-13,10,23,48.1,52.3,29.3,27.5,19.3,17.2,22.5,28.7,62.8432,50.8,51.7,29.3,35.4,0,0,50.1,51.9,38.4,39.3,62.8432,,,,2026,,,,-9.17681,68.3,
"Southern Indiana",92.292,109.671,0.120889,5-18,5,23,43.1,48.4,35.2,36,17.9,17,29.7,32.8,68.36,42.1,48.5,29.6,32.2,0,0,43.6,41.1,42.7,27.8,68.36,,,,2026,,,,-15.7073,66.3,
"Florida Gulf Coast",108.136,113.35,0.36783,10-14,10,24,52.8,53,30.4,41,17.1,16.6,31.5,30.6,67.8666,51.8,53,36.2,35.4,0,0,53.3,52.5,39.2,46.5,67.8666,,,,2026,,,,-9.86322,73.8,
"San Jose St.",109.932,115.722,0.356564,6-16,6,22,48.2,57.6,33.5,34.3,17.2,18.2,31.1,36.3,63.7223,46,58.8,34.5,37.1,0,0,41.9,59.3,38.2,40,63.7223,,,,2026,,,,-9.05846,74,
"Utah Valley",111.058,102.19,0.722535,17-6,17,23,55.5,48.8,36.2,38,21.3,21.3,34.6,30.9,69.6229,57.9,47.5,33.8,34.2,0,0,62,51,33.2,33.2,69.6229,,,,2026,,,,-2.08287,68.8,
Missouri,116.889,103.722,0.798089,15-7,15,22,55.8,50.2,41.6,35.4,18.1,16.8,35.7,30.3,66.7454,57.9,46.5,34.7,36.4,0,0,51.5,52.8,37.2,45.8,66.7454,,,,2026,,,,0.43654,67.4,
Cincinnati,106.86,93.1395,0.829249,11-12,11,23,48.5,48,30.3,30.9,17.8,19,30.3,25.9,68.1372,50.8,47.6,30.4,32.4,0,0,64.7,56.7,44.5,41.1,68.1372,,,,2026,,,,-3.26349,66.3,
"South Dakota St.",109.027,111.578,0.4339,11-13,11,24,52.5,51.2,31.9,34.6,16.6,15.3,30.1,26.9,67.7505,54.4,52.9,33.2,32.9,0,0,53,52.9,39.9,47.3,67.7505,,,,2026,,,,-8.69238,69.6,
"Boston University",109.634,121.738,0.230719,9-15,9,24,56,55.5,32.6,32.8,17.5,13.5,27.3,27.7,63.2914,55.6,53.7,37.7,38.7,0,0,54.8,49.4,43.7,39.7,63.2914,,,,2026,,,,-12.3366,71.1,
"Air Force",94.1171,111.388,0.125918,3-19,3,22,48.8,55,35.9,35.5,22.3,16.2,22.4,32.4,65.3219,51.4,54.8,30.1,36.8,0,0,54.9,53.9,42.1,38.6,65.3219,,,,2026,,,,-13.3116,65.2,
Bradley,110.822,108.931,0.549335,16-8,16,24,50.8,52.7,36,37,13.5,20,27.7,28.5,67.8677,49,51.3,35.6,36.6,0,0,48.2,52.8,40.2,41.5,67.8677,,,,2026,,,,-4.04076,74.1,
Troy,112.656,109.814,0.572946,16-8,16,24,52,51,34.6,33.4,16.4,17.7,33.6,31.7,65.9823,52.9,51,34,34.1,0,0,55.7,50,45,38.6,65.9823,,,,2026,,,,-4.09821,72.9,
Gonzaga,120.56,95.0654,0.938899,22-2,22,24,56.4,46.2,31.7,32.1,14.1,20.5,36.1,24.6,70.0342,57.9,46.8,35.3,30.3,0,0,55.4,53.6,30.6,43.9,70.0342,,,,2026,,,,4.91701,68.8,
"South Florida",117.752,106.473,0.760961,15-8,15,23,51.9,49.9,43.2,41.4,15.6,18.2,38.2,31.8,71.8965,53.1,47.5,33.6,35.9,0,0,59.3,49.1,44.7,37.4,71.8965,,,,2026,,,,-2.54674,73.7,
Stonehill,90.948,107.627,0.126047,9-15,9,24,46.7,48.7,26.4,30.8,20.9,12.7,28.6,25.4,66.1865,45.9,47.4,31.9,34.2,0,0,51.7,44.3,38.9,33.4,66.1865,,,,2026,,,,-11.7589,67.9,
"Loyola MD",103.352,120.442,0.146823,9-15,9,24,50.3,55.1,31.7,31.8,17.2,16,29.1,29.8,68.0491,51.4,58.1,32.7,33.5,0,0,50.4,57.2,46.7,38.7,68.0491,,,,2026,,,,-12.3833,71.1,
Belmont,120.351,108.252,0.771781,21-3,21,24,61.1,48.5,33.9,29.2,18.4,18.1,29.5,30.3,68.9305,60.8,46.3,41.1,33.8,0,0,60.5,53.9,43.2,49.6,68.9305,,,,2026,,,,0.666172,67,
Siena,108.582,110.482,0.450304,17-7,17,24,52,50.3,32,26,15.9,18.3,33.5,28.2,64.4469,54.3,50.5,31.5,33.3,0,0,52.2,50.2,32.3,40.2,64.4469,,,,2026,,,,-4.68281,74.7,
"Southern Utah",103.843,113.444,0.265627,8-15,8,23,49.8,53.9,31.6,28.2,20.2,14.7,27.3,34.6,70.4514,51,51.7,31.7,39.2,0,0,48,50,35.1,31.5,70.4514,,,,2026,,,,-9.90821,72.1,
"N.C. State",123.064,99.6256,0.919073,17-6,17,23,57,50.8,35.1,37.8,13.5,19.4,28.6,28,68.9735,54.4,50.4,40.1,34.2,0,0,57.8,49.3,45.1,46.2,68.9735,,,,2026,,,,2.15096,75.9,
Pittsburgh,112.431,105.928,0.664911,9-14,9,23,50.8,52.1,30.9,34,17.2,16.8,34.8,28.2,64.0205,50.8,51.9,33.8,34.9,0,0,50.8,52.4,41.8,40,64.0205,,,,2026,,,,-5.62195,66.1,
Furman,106.735,107.86,0.469893,16-8,16,24,55.1,49.7,30.9,27,18.9,14,31.3,28.7,66.3243,60.2,51,33,31.8,0,0,57.8,48.7,47.3,41.2,66.3243,,,,2026,,,,-5.4719,67.6,
Massachusetts,109.329,109.198,0.503439,15-9,15,24,53,52.5,39.2,46,18.1,18.2,33,26.3,71.0029,52.7,56.3,35.7,31.5,0,0,61.8,58.6,35.5,42,71.0029,,,,2026,,,,-6.20713,68.2,
"Mount St. Mary's",97.9942,110.355,0.203247,10-15,10,25,50.1,48.8,35.4,37.7,22.8,15,30.8,29.1,68.1544,50.7,47,32.9,33.9,0,0,55.8,52.6,43.2,45,68.1544,,,,2026,,,,-11.1016,67.2,
Bryant,96.0421,117.473,0.0897793,7-16,7,23,45.6,51.4,28.3,30.8,20.6,14.7,28,32.5,64.0659,48,50.1,28.7,35.8,0,0,55.2,55.4,48.7,36.3,64.0659,,,,2026,,,,-12.354,75.6,
Syracuse,115.154,102.455,0.793108,13-10,13,23,53.1,48,38.1,34.7,16.2,18.9,30.1,32.5,67.9547,54.6,47.9,33.7,32.1,0,0,48.5,53.2,36.2,34.4,67.9547,,,,2026,,,,-2.24476,63.3,
"Jacksonville St.",105.735,107.857,0.443116,12-10,12,22,49.1,48.8,46.4,36.3,18.2,16.2,30.7,29.4,64.7207,48.1,49,33.8,32.3,0,0,50.5,49.3,38.8,42.4,64.7207,,,,2026,,,,-7.09144,68.5,
"McNeese St.",114.824,105.235,0.731614,18-5,18,23,50.6,49.6,38.5,42.7,15.1,24.1,37,36.4,66.0844,52.5,48,31.3,34.3,0,0,48.6,59.1,35.2,46.9,66.0844,,,,2026,,,,-0.209665,76.8,
Quinnipiac,104.978,107.436,0.433861,16-9,16,25,49.8,49.4,32.3,31.1,16.1,17.8,32.5,32.6,70.3956,48.3,46.8,35.2,36.1,0,0,49.8,52.6,33.2,35.8,70.3956,,,,2026,,,,-5.14254,70.5,
"Rhode Island",106.514,103.864,0.571935,13-9,13,22,52,51.2,39.1,43.4,19.1,21.7,32.8,31.1,65.5815,55.8,49.2,31.3,35.9,0,0,45.7,54.7,43.1,41.5,65.5815,,,,2026,,,,-4.55341,72.1,
"Detroit Mercy",109.442,113.541,0.395818,10-12,10,22,48.8,53.4,32,39.5,16.7,14.1,34.7,31,68.9362,47.8,55.5,33.9,33.9,0,0,49,60.6,32.5,45.1,68.9362,,,,2026,,,,-8.17259,77.1,
"Sam Houston St.",112.879,106.59,0.65908,16-7,16,23,52.4,50.5,33.2,38.1,17,17.1,35.7,30.7,70.1399,51,52,36.4,32.3,0,0,51.8,48.8,37.4,42.9,70.1399,,,,2026,,,,-2.71445,71.6,
"East Tennessee St.",109.453,108.655,0.52102,17-7,17,24,55.1,50.8,34.5,34.4,14.8,19.9,28.9,27.9,65.8229,57.1,51.7,34.5,33.2,0,0,51.2,56.2,37.7,47.5,65.8229,,,,2026,,,,-4.32676,77,
Duquesne,111.365,106.004,0.638153,13-10,13,23,54.3,51.4,39.2,41.2,18.4,17.6,29.9,28.2,70.3825,55.9,51.5,34.9,34.2,0,0,58.6,55,45.5,40.2,70.3825,,,,2026,,,,-5.05087,71.4,
"Virginia Tech",114.62,101.957,0.793527,16-7,16,23,51.7,49.6,37.3,27,14.5,18.4,32.2,33.4,67.7186,51.6,53.2,34.5,29.5,0,0,51.8,48,39.4,40.3,67.7186,,,,2026,,,,0.361301,72.5,
"North Carolina Central",99.5919,118.849,0.115796,8-12,8,20,45.6,56.6,41.3,39.8,18.5,18.7,28.2,38.2,66.4586,44.7,57.3,31.5,37.2,0,0,60.2,59.6,34.3,44.3,66.4586,,,,2026,,,,-7.57442,74.4,
"North Dakota St.",111.714,107.772,0.601827,19-6,19,25,52.5,52.3,30.6,29.3,16,19.6,34.5,28.4,65.8859,52.6,52.7,35,34.6,0,0,50.6,52.9,42,40.8,65.8859,,,,2026,,,,-3.30564,71.2,
"Northwestern St.",104.775,117.061,0.218387,6-17,6,23,50.3,55.9,40.5,39.9,18.5,17,25.4,33.6,65.0917,49.8,56.1,34.1,37.1,0,0,50.4,53.6,35.4,38.8,65.0917,,,,2026,,,,-12.0423,73.6,
Fairfield,107.96,115.702,0.310793,15-10,15,25,49.2,51.7,27.1,29.6,14.9,16,36,28.8,67.0239,48.5,51.7,33.6,34.5,0,0,44.3,52.4,36.3,35.9,67.0239,,,,2026,,,,-7.45734,70.8,
Arkansas,126.378,103.344,0.910026,16-6,16,22,56.5,50.8,37.7,29.2,13,16.4,32.8,31.2,70.9635,56.8,53.1,37.4,31.8,0,0,55.3,51.5,36.1,41.5,70.9635,,,,2026,,,,2.92454,74.1,
"Cal St. Bakersfield",101.42,114.702,0.195397,8-16,8,24,45.3,52.7,41.6,44,19.7,18.3,32.5,36.6,69.6863,45,53.5,30.8,34.3,0,0,44.4,53.5,28.5,38.2,69.6863,,,,2026,,,,-11.286,74.6,
"George Washington",117.12,107.217,0.734174,13-10,13,23,55,52,36.1,33.2,17.4,18.2,35.4,28.8,70.0995,56.3,53.9,35.7,32.9,0,0,54.1,60,46.5,42.8,70.0995,,,,2026,,,,-5.06449,72.8,
"UNC Asheville",104.04,110.425,0.335142,11-13,11,24,51.7,51.1,40.7,38.3,18,15.5,29.4,31,65.2034,50.2,52.8,36.5,32.1,0,0,41.3,48.3,33.8,37.4,65.2034,,,,2026,,,,-9.67076,69.7,
Dayton,109.137,101.4,0.699629,15-8,15,23,51.8,51.4,47.4,33.9,17.1,22.9,26.7,31.3,67.7396,53.9,49.5,32.6,36,0,0,57.9,52,41.8,42,67.7396,,,,2026,,,,-2.35586,76,
"Stephen F. Austin",111.593,100.192,0.775453,20-3,20,23,52.3,45.3,29.4,33,14.8,17.2,34.7,29.6,65.9712,50.6,46,36.5,29.3,0,0,49,45.4,41,33.5,65.9712,,,,2026,,,,-0.26594,66.9,
"Arkansas St.",109.413,110.102,0.481951,14-10,14,24,50.1,51.8,37.7,37.8,20,15.2,37.1,27.2,71.6983,52.2,53.3,31.6,32.9,0,0,54.2,50.9,44.2,38.1,71.6983,,,,2026,,,,-5.68913,76.1,
Army,102.273,119.609,0.141765,10-14,10,24,49.9,55.1,28.1,36.6,16.9,14.9,29.1,28.1,66.5748,49.5,55.6,33.5,36.3,0,0,58.4,54.4,52.5,42.6,66.5748,,,,2026,,,,-11.0566,70.4,
Oakland,114.88,112.641,0.556353,14-11,14,25,52.3,54.1,40.2,23.6,14.5,14.9,31,34.3,70.4569,52.9,57,34.1,33.3,0,0,55,64.4,33.3,41.2,70.4569,,,,2026,,,,-3.8447,75,
"Southeast Missouri St.",102.317,110.126,0.300298,14-10,14,24,51.5,52.1,36.8,48.5,17.4,19.3,29.7,27.5,69.6303,53.6,50.9,31.9,36.1,0,0,48,45.1,36.8,35.7,69.6303,,,,2026,,,,-6.81535,67.3,
Binghamton,95.5298,122.564,0.053875,5-19,5,24,47.7,54.7,43.1,32.8,19.5,13.1,21.9,29.2,65.5253,49.3,54.5,29.3,36.7,0,0,48.8,48.4,31.2,37.8,65.5253,,,,2026,,,,-16.6631,75.9,
"George Mason",111.946,105.7,0.659303,20-3,20,23,54.1,48.8,47.4,29.8,15.7,16.4,31.3,27.7,64.459,56,49.3,33.7,32,0,0,52,51.7,34.4,43.1,64.459,,,,2026,,,,0.319557,71.8,
"Old Dominion",102.915,111.396,0.286869,7-17,7,24,48.8,50.5,33.7,42.8,15.7,14.6,25.3,30.5,68.8165,47.6,52.6,33.8,31.2,0,0,47.9,52.3,38.6,36.2,68.8165,,,,2026,,,,-12.1559,71.7,
"Green Bay",112.929,116.197,0.4187,13-12,13,25,54.8,55.7,42.9,38.3,16.6,12.9,25.5,29.1,63.0363,55,56,36.4,36.9,0,0,53.7,58.9,39.5,45.9,63.0363,,,,2026,,,,-7.23632,75.3,
"UNC Greensboro",106.221,120.809,0.185444,9-15,9,24,50.2,56.2,43.5,30.8,15.6,13.1,28.8,30.2,67.1078,49.3,55.7,34.3,37.8,0,0,46.3,50.5,39.8,46.7,67.1078,,,,2026,,,,-11.6795,69,
"Little Rock",100.93,116.617,0.159576,9-15,9,24,49.9,54.8,28.1,31.5,19.8,20.1,31.5,36.9,65.7013,49,54.5,34.6,36.8,0,0,52.8,56.1,31.6,42.5,65.7013,,,,2026,,,,-11.8153,68.9,
"Austin Peay",106.419,105.178,0.533653,16-6,16,22,51.4,51.2,35.7,31.8,15.6,19.6,28.5,29.3,69.2897,51.3,53.3,34.3,32.1,0,0,56.2,55.6,39.8,42.4,69.2897,,,,2026,,,,-2.96209,72.8,
Rutgers,110.354,109.469,0.523114,9-14,9,23,46.4,53,37.7,31.2,15.5,16.8,32.8,34.1,65.4425,45.4,50.6,32.2,37.9,0,0,46.2,57.4,35.6,38.5,65.4425,,,,2026,,,,-4.53014,72.7,
"Nicholls St.",105.088,110.558,0.358126,10-13,10,23,50.3,54.7,35.4,40.8,17.4,21.7,27.6,35.1,68.5634,49.4,55.9,34.3,35.1,0,0,52.8,56.4,44.8,37.5,68.5634,,,,2026,,,,-8.05373,66.1,
